"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSDischargeReport.body.alerts.medicalAlert","EHDSDischargeReport.body.alerts.medicalAlert","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSAlert {[]} {[]}
","Description of medical alerts in textual format: any clinical information that is imperative to know so that the life or health of the patient does not come under threat.","Description of medical alerts in textual format: any clinical information that is imperative to know so that the life or health of the patient does not come under threat.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.alerts.medicalAlert",0,*,"",""
"EHDSDischargeReport.body.encounterInformation","EHDSDischargeReport.body.encounterInformation","","","",1,1,"","","","Base {[]} {[]}
","Section: Encounter information.","Section: Encounter information.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.encounterInformation",1,1,"",""
"EHDSDischargeReport.body.encounterInformation.generatedNarrative","EHDSDischargeReport.body.encounterInformation.generatedNarrative","","","",0,1,"","","","Narrative {[]} {[]}
","Narrative, potentially formatted, content of the whole section.","Narrative, potentially formatted, content of the whole section.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.encounterInformation.generatedNarrative",0,1,"",""
"EHDSDischargeReport.body.encounterInformation.encounter","EHDSDischargeReport.body.encounterInformation.encounter","","","",1,1,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSEncounter {[]} {[]}
","Encounter information","Encounter information","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.encounterInformation.encounter",1,1,"",""
"EHDSDischargeReport.body.encounterInformation.note","EHDSDischargeReport.body.encounterInformation.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional.","Free text notes by the health professional.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.encounterInformation.note",0,1,"",""
"EHDSDischargeReport.body.admissionEvaluation","EHDSDischargeReport.body.admissionEvaluation","","","",0,1,"","","","Base {[]} {[]}
","Section: Admission evaluation. Admission evaluation section should be reported only if it is relevant to ensure continuity of care.","Section: Admission evaluation. Admission evaluation section should be reported only if it is relevant to ensure continuity of care.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation",0,1,"",""
"EHDSDischargeReport.body.admissionEvaluation.generatedNarrative","EHDSDischargeReport.body.admissionEvaluation.generatedNarrative","","","",0,1,"","","","Narrative {[]} {[]}
","Narrative, potentially formatted, content of the whole section.","Narrative, potentially formatted, content of the whole section.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.generatedNarrative",0,1,"",""
"EHDSDischargeReport.body.admissionEvaluation.objectiveFindings","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Objective findings, such as anthropometric measurements, vital signs, or objective anatomical findings of physical examination.","Objective findings, such as anthropometric measurements, vital signs, or objective anatomical findings of physical examination.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.objectiveFindings",0,*,"",""
"EHDSDischargeReport.body.admissionEvaluation.functionalStatus[x]","EHDSDischargeReport.body.admissionEvaluation.functionalStatus[x]","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSCondition {[]} {[]}
http://ehds.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}","An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being","An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.functionalStatus[x]",0,*,"",""
"EHDSDischargeReport.body.admissionEvaluation.note","EHDSDischargeReport.body.admissionEvaluation.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the evaluation performer.","Free text notes by the evaluation performer.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.note",0,1,"",""
