"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSMedicalTestResultAndReport.header.custodian","EHDSMedicalTestResultAndReport.header.custodian","","","",0,1,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}
","Organisation that is in charge of maintaining the document.","Organisation that is in charge of maintaining the document.","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.custodian",0,1,"",""
"EHDSMedicalTestResultAndReport.header.countryOfOrigin","EHDSMedicalTestResultAndReport.header.countryOfOrigin","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Country of origin of the document.","Country of origin of the document.","","","","","","","","","",,"required","ISO 3166-1 alpha-2","","",,,,"EHDSDocument.header.countryOfOrigin",0,1,"",""
"EHDSMedicalTestResultAndReport.header.intendedRecipient[x]","EHDSMedicalTestResultAndReport.header.intendedRecipient[x]","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}
http://ehds.eu/fhir/models/StructureDefinition/EHDSRelatedPerson {[]} {[]}http://ehds.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}http://ehds.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}","Information recipient of the information, i.e. a person or organisation that should be notified or be aware of the content. This element is used to indicate explicit communication intent and does not represent routine storage or passive availability of information (e.g. in portals). ","Information recipient of the information, i.e. a person or organisation that should be notified or be aware of the content. This element is used to indicate explicit communication intent and does not represent routine storage or passive availability of information (e.g. in portals).","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.header.intendedRecipient[x]",0,*,"",""
"EHDSMedicalTestResultAndReport.presentedForm","EHDSMedicalTestResultAndReport.presentedForm","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document.","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document.","","","","","","","","","",,,,,"",,,,"EHDSDocument.presentedForm",0,*,"",""
"EHDSMedicalTestResultAndReport.body","EHDSMedicalTestResultAndReport.body","","","",0,1,"","","","Base {[]} {[]}
","Medical test result and report structured body.","Medical test result and report structured body.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body",0,1,"",""
"EHDSMedicalTestResultAndReport.body.orderInformation","EHDSMedicalTestResultAndReport.body.orderInformation","","","",0,*,"","","","Base {[]} {[]}
","Order Information (Laboratory Result Report could respond to multiple test orders).","Order Information (Laboratory Result Report could respond to multiple test orders).","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.orderInformation",0,*,"",""
"EHDSMedicalTestResultAndReport.body.orderInformation.orderId","EHDSMedicalTestResultAndReport.body.orderInformation.orderId","","","",1,*,"","","","Identifier {[]} {[]}
","An identifier of the laboratory test order. Laboratory Result Report may respond to multiple orders.","An identifier of the laboratory test order. Laboratory Result Report may respond to multiple orders.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.orderInformation.orderId",1,*,"",""
"EHDSMedicalTestResultAndReport.body.orderInformation.orderDateAndTime","EHDSMedicalTestResultAndReport.body.orderInformation.orderDateAndTime","","","",0,1,"","","","dateTime {[]} {[]}
","Date and time of the order placement.","Date and time of the order placement.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.orderInformation.orderDateAndTime",0,1,"",""
"EHDSMedicalTestResultAndReport.body.orderInformation.orderPlacer[x]","EHDSMedicalTestResultAndReport.body.orderInformation.orderPlacer[x]","","","",0,1,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://ehds.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://ehds.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}","The person/organisation ""authorised"" to place the order. Order placer could be either a health professional, health professional organisation or the patient himself.","The person/organisation ""authorised"" to place the order. Order placer could be either a health professional, health professional organisation or the patient himself.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.orderInformation.orderPlacer[x]",0,1,"",""
"EHDSMedicalTestResultAndReport.body.orderInformation.orderReason[x]","EHDSMedicalTestResultAndReport.body.orderInformation.orderReason[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
http://ehds.eu/fhir/models/StructureDefinition/EHDSCondition {[]} {[]}http://ehds.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}string {[]} {[]}","An explanation or justification for why this service is being requested in coded form.","An explanation or justification for why this service is being requested in coded form.","","","","","","","","","",,"required","SNOMED CT (preferred), ICD-10","","",,,,"EHDSMedicalTestResultAndReport.body.orderInformation.orderReason[x]",0,*,"",""
"EHDSMedicalTestResultAndReport.body.orderInformation.clinicalQuestion","EHDSMedicalTestResultAndReport.body.orderInformation.clinicalQuestion","","","",0,1,"","","","string {[]} {[]}
","Specification of clinical question (goal of the investigation) to be answered by the laboratory investigation.","Specification of clinical question (goal of the investigation) to be answered by the laboratory investigation.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.orderInformation.clinicalQuestion",0,1,"",""
"EHDSMedicalTestResultAndReport.body.supportingInformation","EHDSMedicalTestResultAndReport.body.supportingInformation","","","",0,1,"","","","Base {[]} {[]}
","Additional clinical information about the patient or specimen that may influence the services or their interpretations. This information includes diagnosis, clinical findings and other observations. In laboratory ordering these are typically referred to as 'ask at order entry questions (AOEs).' This includes observations explicitly requested by the producer (filler) to provide context or supporting information needed to complete the order. For example, reporting the amount of inspired oxygen for blood gas measurements.","Additional clinical information about the patient or specimen that may influence the services or their interpretations. This information includes diagnosis, clinical findings and other observations. In laboratory ordering these are typically referred to as 'ask at order entry questions (AOEs).' This includes observations explicitly requested by the producer (filler) to provide context or supporting information needed to complete the order. For example, reporting the amount of inspired oxygen for blood gas measurements.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.supportingInformation",0,1,"",""
"EHDSMedicalTestResultAndReport.body.supportingInformation.observation","EHDSMedicalTestResultAndReport.body.supportingInformation.observation","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Clinical findings and other observations.","Clinical findings and other observations.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.supportingInformation.observation",0,*,"",""
"EHDSMedicalTestResultAndReport.body.supportingInformation.condition","EHDSMedicalTestResultAndReport.body.supportingInformation.condition","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSCondition {[]} {[]}
","Condition that may influence the service or result interpretation.","Condition that may influence the service or result interpretation.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.supportingInformation.condition",0,*,"",""
"EHDSMedicalTestResultAndReport.body.supportingInformation.medicationAdministration","EHDSMedicalTestResultAndReport.body.supportingInformation.medicationAdministration","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSMedicationAdministration {[]} {[]}
","Medication administered before ordering the service that may influence the service or result interpretation.","Medication administered before ordering the service that may influence the service or result interpretation.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.supportingInformation.medicationAdministration",0,*,"",""
"EHDSMedicalTestResultAndReport.body.supportingInformation.immunisation","EHDSMedicalTestResultAndReport.body.supportingInformation.immunisation","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSImmunisation {[]} {[]}
","Immunisation history that may influence the service or result interpretation.","Immunisation history that may influence the service or result interpretation.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.supportingInformation.immunisation",0,*,"",""
"EHDSMedicalTestResultAndReport.body.supportingInformation.otherSupportingInformation","EHDSMedicalTestResultAndReport.body.supportingInformation.otherSupportingInformation","","","",0,*,"","","","Resource {[]} {[]}
","Any other type of relevant supporting information.","Any other type of relevant supporting information.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.supportingInformation.otherSupportingInformation",0,*,"",""
"EHDSMedicalTestResultAndReport.body.specimen","EHDSMedicalTestResultAndReport.body.specimen","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSSpecimen {[]} {[]}
","Specimen information.","Specimen information.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.specimen",0,*,"",""
"EHDSMedicalTestResultAndReport.body.resultData","EHDSMedicalTestResultAndReport.body.resultData","","","",1,1,"","","","Base {[]} {[]}
","Medical test result data.","Medical test result data.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.resultData",1,1,"",""
"EHDSMedicalTestResultAndReport.body.resultData.comment","EHDSMedicalTestResultAndReport.body.resultData.comment","","","",0,1,"","","","Narrative {[]} {[]}
","Narrative, potentially formatted, such as a textual interpretation or advice accompanying the result report.","Narrative, potentially formatted, such as a textual interpretation or advice accompanying the result report.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.resultData.comment",0,1,"",""
"EHDSMedicalTestResultAndReport.body.resultData.medicalTestResult[x]","EHDSMedicalTestResultAndReport.body.resultData.medicalTestResult[x]","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
http://ehds.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}","Observation details. The content of this element is expected to be the main result data of the report, such as blood glucose level, haemoglobin value, etc. In some cases, it may also include other types of observations that are relevant for the interpretation of the results, such as blood pressure or body temperature at the time of specimen collection.","Observation details. The content of this element is expected to be the main result data of the report, such as blood glucose level, haemoglobin value, etc. In some cases, it may also include other types of observations that are relevant for the interpretation of the results, such as blood pressure or body temperature at the time of specimen collection.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.body.resultData.medicalTestResult[x]",0,*,"",""
"EHDSMedicalTestResultAndReport.attachments","EHDSMedicalTestResultAndReport.attachments","","","",0,*,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSAttachment {[]} {[]}
","Report attachments.","Report attachments.","","","","","","","","","",,,,,"",,,,"EHDSMedicalTestResultAndReport.attachments",0,*,"",""
