"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSMedicationPrescription","EHDSMedicationPrescription","","","",0,*,"","","","null {[]} {[]}
"EHDSMedicationPrescription.prescriptionItem.identifier","EHDSMedicationPrescription.prescriptionItem.identifier","","","",1,*,"","","","Identifier {[]} {[]}
","Identifier for a single item on the prescription. In case of a single-item prescription, this identifier is typically the same as prescription identifier.","Identifier for a single item on the prescription. In case of a single-item prescription, this identifier is typically the same as prescription identifier.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.identifier",1,*,"",""
"EHDSMedicationPrescription.prescriptionItem.status","EHDSMedicationPrescription.prescriptionItem.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of a single item on prescription. In case of a single-item prescription, the status of the prescription has the same meaning as the status of the item.","Status of a single item on prescription. In case of a single-item prescription, the status of the prescription has the same meaning as the status of the item.","","","","","","","","","",,"required","HL7 Medication Request Status","","",,,,"EHDSMedicationPrescription.prescriptionItem.status",1,1,"",""
"EHDSMedicationPrescription.prescriptionItem.statusReason[x]","EHDSMedicationPrescription.prescriptionItem.statusReason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the current status of prescription, for example the reason why the prescription was cancelled or why the prescription was changed from previous.","Reason for the current status of prescription, for example the reason why the prescription was cancelled or why the prescription was changed from previous.","","","","","","","","","",,"required","HL7 Medication Request Status Reason Codes","","",,,,"EHDSMedicationPrescription.prescriptionItem.statusReason[x]",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.medication","EHDSMedicationPrescription.prescriptionItem.medication","","","",1,1,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSMedication {[]} {[]}
","Prescribed medicinal product.","Prescribed medicinal product, which could be branded, generic, virtual, extemporal, etc.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.medication",1,1,"",""
"EHDSMedicationPrescription.prescriptionItem.indication[x]","EHDSMedicationPrescription.prescriptionItem.indication[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the prescription (typically diagnosis, or a procedure).","Reason for the prescription (typically diagnosis, or a procedure).","","","","","","","","","",,"required","SNOMED CT (preferred), ICD-10, Orphacode","","",,,,"EHDSMedicationPrescription.prescriptionItem.indication[x]",0,*,"",""
"EHDSMedicationPrescription.prescriptionItem.intendedUseType","EHDSMedicationPrescription.prescriptionItem.intendedUseType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Intent of the prescription - prophylaxis, treatment, anaesthesia, etc.","Intent of the prescription - prophylaxis, treatment, anaesthesia, etc.","","","","","","","","","",,"required","HL7 MedicationRequest Intent","","",,,,"EHDSMedicationPrescription.prescriptionItem.intendedUseType",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.periodOfUse","EHDSMedicationPrescription.prescriptionItem.periodOfUse","","","",0,1,"","","","Period {[]} {[]}
","Period over which the medication is to be taken (in case of multiple dosage schemes, this shall be the overall period of all dosages).","Period over which the medication is to be taken (in case of multiple dosage schemes, this shall be the overall period of all dosages).","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.periodOfUse",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.quantityPrescribed","EHDSMedicationPrescription.prescriptionItem.quantityPrescribed","","","",1,1,"","","","Quantity {[]} {[]}
","Overall quantity of prescribed medicinal product (e.g number of packages or number of tablets). In case of multiple items, this should indicate the overall quantity for the whole prescription. Where the total quantity cannot be determined unambiguously at issuance, the prescriber may express it on the basis of dosage instructions, validity period and number of repeats.","Overall quantity of prescribed medicinal product (e.g number of packages or number of tablets). In case of multiple items, this should indicate the overall quantity for the whole prescription. Where the total quantity cannot be determined unambiguously at issuance, the prescriber may express it on the basis of dosage instructions, validity period and number of repeats.","","","","","","","","","",,"required","UCUM for units of measure, EDQM Standard Terms for units of presentation","","",,,,"EHDSMedicationPrescription.prescriptionItem.quantityPrescribed",1,1,"",""
"EHDSMedicationPrescription.prescriptionItem.dosageInstructions","EHDSMedicationPrescription.prescriptionItem.dosageInstructions","","","",0,1,"","","","http://ehds.eu/fhir/models/StructureDefinition/EHDSDosage {[]} {[]}
","Dosage and administration instructions.","Dosage and administration instructions.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.dosageInstructions",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.validityPeriod","EHDSMedicationPrescription.prescriptionItem.validityPeriod","","","",0,1,"","","","Period {[]} {[]}
","The period over which the prescription is considered valid and dispensable. validityPeriod.start is, if missing, assumed to be the date of issuing the prescription.","The period over which the prescription is considered valid and dispensable. validityPeriod.start is, if missing, assumed to be the date of issuing the prescription.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.validityPeriod",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.substitution","EHDSMedicationPrescription.prescriptionItem.substitution","","","",0,1,"","","","Base {[]} {[]}
","Whether and which type of substitution is allowed, as indicated by the prescriber, for this prescription. The legislation in the country of dispense applies for performing the substitution.","Whether and which type of substitution is allowed, as indicated by the prescriber, for this prescription. The legislation in the country of dispense applies for performing the substitution.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.substitution",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.substitution.allowed[x]","EHDSMedicationPrescription.prescriptionItem.substitution.allowed[x]","","","",0,1,"","","","boolean {[]} {[]}
CodeableConcept {[]} {[]}","Whether and to what extent substitution is allowed.","Whether and to what extent substitution is allowed.","","","","","","","","","",,"required","HL7 Substance Admin Substitution","","",,,,"EHDSMedicationPrescription.prescriptionItem.substitution.allowed[x]",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.substitution.reason[x]","EHDSMedicationPrescription.prescriptionItem.substitution.reason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the substitution requirement (e.g. Biological product, Patient allergic to an excipient in alternative products, etc).","Reason for the substitution requirement (e.g. Biological product, Patient allergic to an excipient in alternative products, etc).","","","","","","","","","",,"required","SNOMED CT","","",,,,"EHDSMedicationPrescription.prescriptionItem.substitution.reason[x]",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.numberOfRepeats","EHDSMedicationPrescription.prescriptionItem.numberOfRepeats","","","",0,1,"","","","integer {[]} {[]}
","Number of refills authorised - how many times the prescription item can be dispensed in addition to the original dispense. The default value is 0.","Number of refills authorised - how many times the prescription item can be dispensed in addition to the original dispense. The default value is 0.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.numberOfRepeats",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.minimumDispenseInterval","EHDSMedicationPrescription.prescriptionItem.minimumDispenseInterval","","","",0,1,"","","","Quantity {[]} {[]}
","Minimum dispense interval. If a prescription allows for repeated dispensations, the interval between dispensations shall be stated here.","Minimum dispense interval. If a prescription allows for repeated dispensations, the interval between dispensations shall be stated here.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.minimumDispenseInterval",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.offLabel","EHDSMedicationPrescription.prescriptionItem.offLabel","","","",0,1,"","","","Base {[]} {[]}
","Indicates that the prescriber has knowingly prescribed the medication for an indication, age group, dosage, or route of administration that is not approved by the regulatory agencies and is not mentioned in the product information of the medicinal product.","Indicates that the prescriber has knowingly prescribed the medication for an indication, age group, dosage, or route of administration that is not approved by the regulatory agencies and is not mentioned in the product information of the medicinal product.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.offLabel",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.offLabel.isOffLabelUse","EHDSMedicationPrescription.prescriptionItem.offLabel.isOffLabelUse","","","",1,1,"","","","boolean {[]} {[]}
","Indicates off-label use. Must be 'true' when .reason is provided.","Indicates off-label use. Must be 'true' when .reason is provided.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.offLabel.isOffLabelUse",1,1,"",""
"EHDSMedicationPrescription.prescriptionItem.offLabel.reason[x]","EHDSMedicationPrescription.prescriptionItem.offLabel.reason[x]","","","",0,1,"","","","string {[]} {[]}
CodeableConcept {[]} {[]}","Reason or related clarification for off-label use.","Reason or related clarification for off-label use.","","","","","","","","","",,"required","Not defined","","",,,,"EHDSMedicationPrescription.prescriptionItem.offLabel.reason[x]",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.note","EHDSMedicationPrescription.prescriptionItem.note","","","",0,1,"","","","string {[]} {[]}
","Additional information or comments, e.g. message to the dispenser.","Additional information or comments, e.g. message to the dispenser.","","","","","","","","","",,"required","SNOMED CT","","",,,,"EHDSMedicationPrescription.prescriptionItem.note",0,1,"",""
