"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSHumanName","EHDSHumanName","","","",0,*,"","","","null {[]} {[]}
","Human name model","EHDSHumanName means a structured set of data elements describing the name of a person.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"EHDSHumanName.use","EHDSHumanName.use","","","",0,1,"","","","CodeableConcept {[]} {[]}
","The purpose of this name.","The purpose of this name.","","","","","","","","","",,"required","HL7 Name Use","","",,,,"EHDSHumanName.use",0,1,"",""
"EHDSHumanName.text","EHDSHumanName.text","","","",0,1,"","","","string {[]} {[]}
","The entire name as it should be displayed e.g. on an application UI.","The entire name as it should be displayed e.g. on an application UI.","","","","","","","","","",,,,,"",,,,"EHDSHumanName.text",0,1,"",""
"EHDSHumanName.family","EHDSHumanName.family","","","",0,*,"","","","string {[]} {[]}
","The family name/surname/last name.","The family name/surname/last name.","","","","","","","","","",,,,,"",,,,"EHDSHumanName.family",0,*,"",""
"EHDSHumanName.given","EHDSHumanName.given","","","",0,*,"","","","string {[]} {[]}
","The given name/first name.","The given name/first name.","","","","","","","","","",,,,,"",,,,"EHDSHumanName.given",0,*,"",""
"EHDSHumanName.prefix","EHDSHumanName.prefix","","","",0,*,"","","","string {[]} {[]}
","Name part that appears at the start of the name. Prefixes shall appear in the correct order for presenting the name.","Name part that appears at the start of the name. Prefixes shall appear in the correct order for presenting the name.","","","","","","","","","",,,,,"",,,,"EHDSHumanName.prefix",0,*,"",""
"EHDSHumanName.suffix","EHDSHumanName.suffix","","","",0,*,"","","","string {[]} {[]}
","Name part that appears at the end of the name. Suffixes shall appear in the correct order for presenting the name.","Name part that appears at the end of the name. Suffixes shall appear in the correct order for presenting the name.","","","","","","","","","",,,,,"",,,,"EHDSHumanName.suffix",0,*,"",""
